Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
14/02/2021,Overijssel,23,Totaal,190,72775
14/02/2021,Overijssel,23,Ziekenhuisopname,6,1093
15/02/2021,Overijssel,23,Overleden,0,997
15/02/2021,Overijssel,23,Totaal,155,72930
15/02/2021,Overijssel,23,Ziekenhuisopname,3,1096
16/02/2021,Overijssel,23,Overleden,8,1005
16/02/2021,Overijssel,23,Totaal,128,73058
16/02/2021,Overijssel,23,Ziekenhuisopname,8,1104
17/02/2021,Overijssel,23,Overleden,4,1009
17/02/2021,Overijssel,23,Totaal,137,73195
17/02/2021,Overijssel,23,Ziekenhuisopname,7,1111
18/02/2021,Overijssel,23,Overleden,2,1011
18/02/2021,Overijssel,23,Totaal,300,73495
18/02/2021,Overijssel,23,Ziekenhuisopname,2,1113
19/02/2021,Overijssel,23,Overleden,2,1013
19/02/2021,Overijssel,23,Totaal,249,73744
19/02/2021,Overijssel,23,Ziekenhuisopname,2,1115
20/02/2021,Overijssel,23,Overleden,4,1017
20/02/2021,Overijssel,23,Totaal,246,73990
20/02/2021,Overijssel,23,Ziekenhuisopname,6,1121
21/02/2021,Overijssel,23,Overleden,0,1017
21/02/2021,Overijssel,23,Totaal,172,74162
21/02/2021,Overijssel,23,Ziekenhuisopname,2,1123
22/02/2021,Overijssel,23,Overleden,1,1018
22/02/2021,Overijssel,23,Totaal,197,74359
22/02/2021,Overijssel,23,Ziekenhuisopname,2,1125
23/02/2021,Overijssel,23,Overleden,9,1027
23/02/2021,Overijssel,23,Totaal,155,74514
23/02/2021,Overijssel,23,Ziekenhuisopname,2,1127
24/02/2021,Overijssel,23,Overleden,5,1032
24/02/2021,Overijssel,23,Totaal,286,74800
24/02/2021,Overijssel,23,Ziekenhuisopname,1,1128
25/02/2021,Overijssel,23,Overleden,0,1032
25/02/2021,Overijssel,23,Totaal,223,75023
25/02/2021,Overijssel,23,Ziekenhuisopname,3,1131
26/02/2021,Overijssel,23,Overleden,2,1034
26/02/2021,Overijssel,23,Totaal,317,75340
26/02/2021,Overijssel,23,Ziekenhuisopname,1,1132
27/02/2021,Overijssel,23,Overleden,0,1034
27/02/2021,Overijssel,23,Totaal,240,75580
27/02/2021,Overijssel,23,Ziekenhuisopname,3,1135
28/02/2021,Overijssel,23,Overleden,2,1036
28/02/2021,Overijssel,23,Totaal,159,75739
28/02/2021,Overijssel,23,Ziekenhuisopname,3,1138
01/03/2021,Overijssel,23,Overleden,0,1036
01/03/2021,Overijssel,23,Totaal,209,75948
01/03/2021,Overijssel,23,Ziekenhuisopname,1,1139
02/03/2021,Overijssel,23,Overleden,0,1036
02/03/2021,Overijssel,23,Totaal,264,76212
02/03/2021,Overijssel,23,Ziekenhuisopname,3,1142
03/03/2021,Overijssel,23,Overleden,0,1036
03/03/2021,Overijssel,23,Totaal,219,76431
03/03/2021,Overijssel,23,Ziekenhuisopname,2,1144
04/03/2021,Overijssel,23,Overleden,0,1036
04/03/2021,Overijssel,23,Totaal,235,76666
04/03/2021,Overijssel,23,Ziekenhuisopname,2,1146
05/03/2021,Overijssel,23,Overleden,0,1036
05/03/2021,Overijssel,23,Totaal,206,76872
05/03/2021,Overijssel,23,Ziekenhuisopname,2,1148
06/03/2021,Overijssel,23,Overleden,0,1036
06/03/2021,Overijssel,23,Totaal,281,77153
06/03/2021,Overijssel,23,Ziekenhuisopname,1,1149
07/03/2021,Overijssel,23,Overleden,0,1036
07/03/2021,Overijssel,23,Totaal,239,77392
07/03/2021,Overijssel,23,Ziekenhuisopname,4,1153
08/03/2021,Overijssel,23,Overleden,1,1037
08/03/2021,Overijssel,23,Totaal,198,77590
08/03/2021,Overijssel,23,Ziekenhuisopname,1,1154
09/03/2021,Overijssel,23,Overleden,2,1039
09/03/2021,Overijssel,23,Totaal,268,77858
09/03/2021,Overijssel,23,Ziekenhuisopname,0,1154
10/03/2021,Overijssel,23,Overleden,1,1040
10/03/2021,Overijssel,23,Totaal,315,78173
10/03/2021,Overijssel,23,Ziekenhuisopname,2,1156
11/03/2021,Overijssel,23,Overleden,2,1042
11/03/2021,Overijssel,23,Totaal,323,78496
11/03/2021,Overijssel,23,Ziekenhuisopname,6,1162
12/03/2021,Overijssel,23,Overleden,2,1044
12/03/2021,Overijssel,23,Totaal,316,78812
12/03/2021,Overijssel,23,Ziekenhuisopname,5,1167
13/03/2021,Overijssel,23,Overleden,1,1045
13/03/2021,Overijssel,23,Totaal,361,79173
13/03/2021,Overijssel,23,Ziekenhuisopname,3,1170
14/03/2021,Overijssel,23,Overleden,1,1046
14/03/2021,Overijssel,23,Totaal,333,79506
14/03/2021,Overijssel,23,Ziekenhuisopname,1,1171
15/03/2021,Overijssel,23,Overleden,1,1047
15/03/2021,Overijssel,23,Totaal,263,79769
15/03/2021,Overijssel,23,Ziekenhuisopname,0,1171
16/03/2021,Overijssel,23,Overleden,1,1048
16/03/2021,Overijssel,23,Totaal,241,80010
16/03/2021,Overijssel,23,Ziekenhuisopname,2,1173
17/03/2021,Overijssel,23,Overleden,3,1051
17/03/2021,Overijssel,23,Totaal,247,80257
17/03/2021,Overijssel,23,Ziekenhuisopname,3,1176
18/03/2021,Overijssel,23,Overleden,1,1052
18/03/2021,Overijssel,23,Totaal,438,80695
18/03/2021,Overijssel,23,Ziekenhuisopname,0,1176
19/03/2021,Overijssel,23,Overleden,2,1054
19/03/2021,Overijssel,23,Totaal,320,81015
19/03/2021,Overijssel,23,Ziekenhuisopname,2,1178
20/03/2021,Overijssel,23,Overleden,1,1055
20/03/2021,Overijssel,23,Totaal,384,81399
20/03/2021,Overijssel,23,Ziekenhuisopname,2,1180
21/03/2021,Overijssel,23,Overleden,1,1056
21/03/2021,Overijssel,23,Totaal,375,81774
21/03/2021,Overijssel,23,Ziekenhuisopname,2,1182
22/03/2021,Overijssel,23,Overleden,0,1056
22/03/2021,Overijssel,23,Totaal,297,82071
22/03/2021,Overijssel,23,Ziekenhuisopname,3,1185
23/03/2021,Overijssel,23,Overleden,6,1062
23/03/2021,Overijssel,23,Totaal,237,82308
23/03/2021,Overijssel,23,Ziekenhuisopname,1,1186
25/03/2021,Overijssel,23,Overleden,2,1066
25/03/2021,Overijssel,23,Totaal,420,83118
25/03/2021,Overijssel,23,Ziekenhuisopname,2,1191
26/03/2021,Overijssel,23,Overleden,3,1069
26/03/2021,Overijssel,23,Totaal,368,83486
26/03/2021,Overijssel,23,Ziekenhuisopname,0,1191
27/03/2021,Overijssel,23,Overleden,1,1070
27/03/2021,Overijssel,23,Totaal,460,83946
27/03/2021,Overijssel,23,Ziekenhuisopname,2,1193
28/03/2021,Overijssel,23,Overleden,0,1070
28/03/2021,Overijssel,23,Totaal,360,84306
28/03/2021,Overijssel,23,Ziekenhuisopname,7,1200
29/03/2021,Overijssel,23,Overleden,0,1070
29/03/2021,Overijssel,23,Totaal,311,84617
29/03/2021,Overijssel,23,Ziekenhuisopname,1,1201
30/03/2021,Overijssel,23,Overleden,2,1072
30/03/2021,Overijssel,23,Totaal,245,84862
30/03/2021,Overijssel,23,Ziekenhuisopname,1,1202
31/03/2021,Overijssel,23,Overleden,1,1073
31/03/2021,Overijssel,23,Totaal,427,85289
31/03/2021,Overijssel,23,Ziekenhuisopname,6,1208
01/04/2021,Overijssel,23,Overleden,0,1073
01/04/2021,Overijssel,23,Totaal,422,85711
01/04/2021,Overijssel,23,Ziekenhuisopname,5,1213
02/04/2021,Overijssel,23,Overleden,1,1074
02/04/2021,Overijssel,23,Totaal,306,86017
02/04/2021,Overijssel,23,Ziekenhuisopname,0,1213
03/04/2021,Overijssel,23,Overleden,0,1074
03/04/2021,Overijssel,23,Totaal,407,86424
03/04/2021,Overijssel,23,Ziekenhuisopname,1,1214
04/04/2021,Overijssel,23,Overleden,0,1074
04/04/2021,Overijssel,23,Totaal,335,86759
04/04/2021,Overijssel,23,Ziekenhuisopname,1,1215
05/04/2021,Overijssel,23,Overleden,0,1074
05/04/2021,Overijssel,23,Totaal,259,87018
05/04/2021,Overijssel,23,Ziekenhuisopname,1,1216
06/04/2021,Overijssel,23,Overleden,0,1074
06/04/2021,Overijssel,23,Totaal,249,87267
06/04/2021,Overijssel,23,Ziekenhuisopname,1,1217
07/04/2021,Overijssel,23,Overleden,2,1076
07/04/2021,Overijssel,23,Totaal,271,87538
07/04/2021,Overijssel,23,Ziekenhuisopname,4,1221
08/04/2021,Overijssel,23,Overleden,2,1078
08/04/2021,Overijssel,23,Totaal,387,87925
08/04/2021,Overijssel,23,Ziekenhuisopname,0,1221
09/04/2021,Overijssel,23,Overleden,2,1080
09/04/2021,Overijssel,23,Totaal,404,88329
09/04/2021,Overijssel,23,Ziekenhuisopname,3,1224
10/04/2021,Overijssel,23,Overleden,1,1081
10/04/2021,Overijssel,23,Totaal,394,88723
10/04/2021,Overijssel,23,Ziekenhuisopname,2,1226
11/04/2021,Overijssel,23,Overleden,0,1081
11/04/2021,Overijssel,23,Totaal,425,89148
11/04/2021,Overijssel,23,Ziekenhuisopname,1,1227
12/04/2021,Overijssel,23,Overleden,1,1082
12/04/2021,Overijssel,23,Totaal,296,89444
12/04/2021,Overijssel,23,Ziekenhuisopname,2,1229
13/04/2021,Overijssel,23,Overleden,2,1084
13/04/2021,Overijssel,23,Totaal,351,89795
13/04/2021,Overijssel,23,Ziekenhuisopname,3,1232
14/04/2021,Overijssel,23,Overleden,2,1086
14/04/2021,Overijssel,23,Totaal,365,90160
14/04/2021,Overijssel,23,Ziekenhuisopname,3,1235
15/04/2021,Overijssel,23,Overleden,5,1091
15/04/2021,Overijssel,23,Totaal,483,90643
15/04/2021,Overijssel,23,Ziekenhuisopname,6,1241
16/04/2021,Overijssel,23,Overleden,1,1092
16/04/2021,Overijssel,23,Totaal,543,91186
16/04/2021,Overijssel,23,Ziekenhuisopname,2,1243
17/04/2021,Overijssel,23,Overleden,4,1096
17/04/2021,Overijssel,23,Totaal,369,91555
17/04/2021,Overijssel,23,Ziekenhuisopname,3,1246
27/02/2020,Utrecht,26,Overleden,,
27/02/2020,Utrecht,26,Totaal,,0
27/02/2020,Utrecht,26,Ziekenhuisopname,,
28/02/2020,Utrecht,26,Overleden,,
28/02/2020,Utrecht,26,Totaal,0,0
28/02/2020,Utrecht,26,Ziekenhuisopname,,
29/02/2020,Utrecht,26,Overleden,,
29/02/2020,Utrecht,26,Totaal,0,0
29/02/2020,Utrecht,26,Ziekenhuisopname,,
01/03/2020,Utrecht,26,Overleden,,
01/03/2020,Utrecht,26,Totaal,0,0
01/03/2020,Utrecht,26,Ziekenhuisopname,,
02/03/2020,Utrecht,26,Overleden,,
02/03/2020,Utrecht,26,Totaal,0,0
02/03/2020,Utrecht,26,Ziekenhuisopname,,
03/03/2020,Utrecht,26,Overleden,,
03/03/2020,Utrecht,26,Totaal,3,3
03/03/2020,Utrecht,26,Ziekenhuisopname,,
04/03/2020,Utrecht,26,Overleden,,
04/03/2020,Utrecht,26,Totaal,0,3
04/03/2020,Utrecht,26,Ziekenhuisopname,,
05/03/2020,Utrecht,26,Overleden,,
05/03/2020,Utrecht,26,Totaal,20,23
05/03/2020,Utrecht,26,Ziekenhuisopname,,
06/03/2020,Utrecht,26,Overleden,,
06/03/2020,Utrecht,26,Totaal,10,33
06/03/2020,Utrecht,26,Ziekenhuisopname,,
07/03/2020,Utrecht,26,Overleden,,
07/03/2020,Utrecht,26,Totaal,14,47
07/03/2020,Utrecht,26,Ziekenhuisopname,,
08/03/2020,Utrecht,26,Overleden,,
08/03/2020,Utrecht,26,Totaal,5,52
08/03/2020,Utrecht,26,Ziekenhuisopname,,
09/03/2020,Utrecht,26,Overleden,,
09/03/2020,Utrecht,26,Totaal,0,52
09/03/2020,Utrecht,26,Ziekenhuisopname,,
10/03/2020,Utrecht,26,Overleden,,
10/03/2020,Utrecht,26,Totaal,3,55
10/03/2020,Utrecht,26,Ziekenhuisopname,,
11/03/2020,Utrecht,26,Overleden,,
11/03/2020,Utrecht,26,Totaal,12,67
11/03/2020,Utrecht,26,Ziekenhuisopname,,
12/03/2020,Utrecht,26,Overleden,,
12/03/2020,Utrecht,26,Totaal,13,80
12/03/2020,Utrecht,26,Ziekenhuisopname,,
13/03/2020,Utrecht,26,Overleden,,0
13/03/2020,Utrecht,26,Totaal,3,83
13/03/2020,Utrecht,26,Ziekenhuisopname,,7
14/03/2020,Utrecht,26,Overleden,0,0
14/03/2020,Utrecht,26,Totaal,4,87
14/03/2020,Utrecht,26,Ziekenhuisopname,0,7
15/03/2020,Utrecht,26,Overleden,0,0
15/03/2020,Utrecht,26,Totaal,22,109
15/03/2020,Utrecht,26,Ziekenhuisopname,2,9
16/03/2020,Utrecht,26,Overleden,0,0
16/03/2020,Utrecht,26,Totaal,31,140
16/03/2020,Utrecht,26,Ziekenhuisopname,4,13
17/03/2020,Utrecht,26,Overleden,0,0
17/03/2020,Utrecht,26,Totaal,33,173
17/03/2020,Utrecht,26,Ziekenhuisopname,3,16
18/03/2020,Utrecht,26,Overleden,1,1
18/03/2020,Utrecht,26,Totaal,24,197
18/03/2020,Utrecht,26,Ziekenhuisopname,2,18
19/03/2020,Utrecht,26,Overleden,0,1
19/03/2020,Utrecht,26,Totaal,40,237
19/03/2020,Utrecht,26,Ziekenhuisopname,3,21
20/03/2020,Utrecht,26,Overleden,1,2
20/03/2020,Utrecht,26,Totaal,101,338
20/03/2020,Utrecht,26,Ziekenhuisopname,10,31
21/03/2020,Utrecht,26,Overleden,3,5
21/03/2020,Utrecht,26,Totaal,-23,315
21/03/2020,Utrecht,26,Ziekenhuisopname,17,48
22/03/2020,Utrecht,26,Overleden,1,6
22/03/2020,Utrecht,26,Totaal,31,346
22/03/2020,Utrecht,26,Ziekenhuisopname,12,60
23/03/2020,Utrecht,26,Overleden,0,6
23/03/2020,Utrecht,26,Totaal,57,403
23/03/2020,Utrecht,26,Ziekenhuisopname,23,83
24/03/2020,Utrecht,26,Overleden,4,10
24/03/2020,Utrecht,26,Totaal,59,462
24/03/2020,Utrecht,26,Ziekenhuisopname,10,93
25/03/2020,Utrecht,26,Overleden,3,13
25/03/2020,Utrecht,26,Totaal,89,551
25/03/2020,Utrecht,26,Ziekenhuisopname,10,103
26/03/2020,Utrecht,26,Overleden,5,18
26/03/2020,Utrecht,26,Totaal,83,634
26/03/2020,Utrecht,26,Ziekenhuisopname,22,125
27/03/2020,Utrecht,26,Overleden,10,28
27/03/2020,Utrecht,26,Totaal,89,723
27/03/2020,Utrecht,26,Ziekenhuisopname,17,142
28/03/2020,Utrecht,26,Overleden,4,32
28/03/2020,Utrecht,26,Totaal,82,805
28/03/2020,Utrecht,26,Ziekenhuisopname,22,164
29/03/2020,Utrecht,26,Overleden,9,41
29/03/2020,Utrecht,26,Totaal,83,888
29/03/2020,Utrecht,26,Ziekenhuisopname,15,179
30/03/2020,Utrecht,26,Overleden,1,42
30/03/2020,Utrecht,26,Totaal,74,962
30/03/2020,Utrecht,26,Ziekenhuisopname,33,212
31/03/2020,Utrecht,26,Overleden,10,52
31/03/2020,Utrecht,26,Totaal,62,1024
31/03/2020,Utrecht,26,Ziekenhuisopname,101,313
01/04/2020,Utrecht,26,Overleden,8,60
01/04/2020,Utrecht,26,Totaal,64,1088
01/04/2020,Utrecht,26,Ziekenhuisopname,17,330
02/04/2020,Utrecht,26,Overleden,15,75
02/04/2020,Utrecht,26,Totaal,94,1182
02/04/2020,Utrecht,26,Ziekenhuisopname,37,367
03/04/2020,Utrecht,26,Overleden,14,89
03/04/2020,Utrecht,26,Totaal,69,1251
03/04/2020,Utrecht,26,Ziekenhuisopname,48,415
04/04/2020,Utrecht,26,Overleden,11,100
04/04/2020,Utrecht,26,Totaal,60,1311
04/04/2020,Utrecht,26,Ziekenhuisopname,24,439
05/04/2020,Utrecht,26,Overleden,12,112
05/04/2020,Utrecht,26,Totaal,97,1408
05/04/2020,Utrecht,26,Ziekenhuisopname,36,475
06/04/2020,Utrecht,26,Overleden,9,121
06/04/2020,Utrecht,26,Totaal,53,1461
06/04/2020,Utrecht,26,Ziekenhuisopname,36,511
07/04/2020,Utrecht,26,Overleden,14,135
07/04/2020,Utrecht,26,Totaal,51,1512
07/04/2020,Utrecht,26,Ziekenhuisopname,11,522
08/04/2020,Utrecht,26,Overleden,9,144
08/04/2020,Utrecht,26,Totaal,72,1584
08/04/2020,Utrecht,26,Ziekenhuisopname,27,549
09/04/2020,Utrecht,26,Overleden,11,155
09/04/2020,Utrecht,26,Totaal,58,1642
09/04/2020,Utrecht,26,Ziekenhuisopname,15,564
10/04/2020,Utrecht,26,Overleden,9,164
10/04/2020,Utrecht,26,Totaal,60,1702
10/04/2020,Utrecht,26,Ziekenhuisopname,11,575
11/04/2020,Utrecht,26,Overleden,9,173
11/04/2020,Utrecht,26,Totaal,55,1757
11/04/2020,Utrecht,26,Ziekenhuisopname,19,594
12/04/2020,Utrecht,26,Overleden,8,181
12/04/2020,Utrecht,26,Totaal,76,1833
12/04/2020,Utrecht,26,Ziekenhuisopname,9,603
13/04/2020,Utrecht,26,Overleden,9,190
13/04/2020,Utrecht,26,Totaal,70,1903
13/04/2020,Utrecht,26,Ziekenhuisopname,9,612
14/04/2020,Utrecht,26,Overleden,17,207
14/04/2020,Utrecht,26,Totaal,66,1969
14/04/2020,Utrecht,26,Ziekenhuisopname,16,628
15/04/2020,Utrecht,26,Overleden,16,223
15/04/2020,Utrecht,26,Totaal,68,2037
15/04/2020,Utrecht,26,Ziekenhuisopname,35,663
16/04/2020,Utrecht,26,Overleden,8,231
16/04/2020,Utrecht,26,Totaal,65,2102
16/04/2020,Utrecht,26,Ziekenhuisopname,24,687
17/04/2020,Utrecht,26,Overleden,9,240
17/04/2020,Utrecht,26,Totaal,69,2171
17/04/2020,Utrecht,26,Ziekenhuisopname,13,700
18/04/2020,Utrecht,26,Overleden,10,250
18/04/2020,Utrecht,26,Totaal,66,2237
18/04/2020,Utrecht,26,Ziekenhuisopname,19,719
19/04/2020,Utrecht,26,Overleden,6,256
19/04/2020,Utrecht,26,Totaal,57,2294
19/04/2020,Utrecht,26,Ziekenhuisopname,9,728
20/04/2020,Utrecht,26,Overleden,9,265
20/04/2020,Utrecht,26,Totaal,46,2340
20/04/2020,Utrecht,26,Ziekenhuisopname,13,741
21/04/2020,Utrecht,26,Overleden,14,279
21/04/2020,Utrecht,26,Totaal,54,2394
21/04/2020,Utrecht,26,Ziekenhuisopname,1,742
22/04/2020,Utrecht,26,Overleden,8,287
22/04/2020,Utrecht,26,Totaal,48,2442
22/04/2020,Utrecht,26,Ziekenhuisopname,13,755
23/04/2020,Utrecht,26,Overleden,10,297
23/04/2020,Utrecht,26,Totaal,63,2505
23/04/2020,Utrecht,26,Ziekenhuisopname,6,761
24/04/2020,Utrecht,26,Overleden,2,299
24/04/2020,Utrecht,26,Totaal,67,2572
24/04/2020,Utrecht,26,Ziekenhuisopname,6,767
25/04/2020,Utrecht,26,Overleden,6,305
25/04/2020,Utrecht,26,Totaal,43,2615
25/04/2020,Utrecht,26,Ziekenhuisopname,2,769
26/04/2020,Utrecht,26,Overleden,4,309
26/04/2020,Utrecht,26,Totaal,69,2684
26/04/2020,Utrecht,26,Ziekenhuisopname,2,771
27/04/2020,Utrecht,26,Overleden,6,315
27/04/2020,Utrecht,26,Totaal,28,2712
27/04/2020,Utrecht,26,Ziekenhuisopname,14,785
28/04/2020,Utrecht,26,Overleden,3,318
28/04/2020,Utrecht,26,Totaal,25,2737
28/04/2020,Utrecht,26,Ziekenhuisopname,10,795
29/04/2020,Utrecht,26,Overleden,7,325
29/04/2020,Utrecht,26,Totaal,22,2759
29/04/2020,Utrecht,26,Ziekenhuisopname,11,806
30/04/2020,Utrecht,26,Overleden,10,335
30/04/2020,Utrecht,26,Totaal,43,2802
30/04/2020,Utrecht,26,Ziekenhuisopname,-1,805
01/05/2020,Utrecht,26,Overleden,3,338
01/05/2020,Utrecht,26,Totaal,37,2839
01/05/2020,Utrecht,26,Ziekenhuisopname,10,815
02/05/2020,Utrecht,26,Overleden,9,347
02/05/2020,Utrecht,26,Totaal,30,2869
02/05/2020,Utrecht,26,Ziekenhuisopname,2,817
03/05/2020,Utrecht,26,Overleden,3,350
03/05/2020,Utrecht,26,Totaal,25,2894
03/05/2020,Utrecht,26,Ziekenhuisopname,5,822
04/05/2020,Utrecht,26,Overleden,1,351
04/05/2020,Utrecht,26,Totaal,19,2913
04/05/2020,Utrecht,26,Ziekenhuisopname,4,826
05/05/2020,Utrecht,26,Overleden,7,358
05/05/2020,Utrecht,26,Totaal,50,2963
05/05/2020,Utrecht,26,Ziekenhuisopname,1,827
06/05/2020,Utrecht,26,Overleden,2,360
06/05/2020,Utrecht,26,Totaal,6,2969
06/05/2020,Utrecht,26,Ziekenhuisopname,2,829
07/05/2020,Utrecht,26,Overleden,5,365
07/05/2020,Utrecht,26,Totaal,167,3136
07/05/2020,Utrecht,26,Ziekenhuisopname,1,830
08/05/2020,Utrecht,26,Overleden,5,370
08/05/2020,Utrecht,26,Totaal,22,3158
08/05/2020,Utrecht,26,Ziekenhuisopname,3,833
09/05/2020,Utrecht,26,Overleden,1,371
09/05/2020,Utrecht,26,Totaal,26,3184
09/05/2020,Utrecht,26,Ziekenhuisopname,1,834
10/05/2020,Utrecht,26,Overleden,1,372
10/05/2020,Utrecht,26,Totaal,25,3209
10/05/2020,Utrecht,26,Ziekenhuisopname,5,839
11/05/2020,Utrecht,26,Overleden,4,376
11/05/2020,Utrecht,26,Totaal,11,3220
11/05/2020,Utrecht,26,Ziekenhuisopname,5,844
12/05/2020,Utrecht,26,Overleden,2,378
12/05/2020,Utrecht,26,Totaal,11,3231
12/05/2020,Utrecht,26,Ziekenhuisopname,3,847
13/05/2020,Utrecht,26,Overleden,6,384
13/05/2020,Utrecht,26,Totaal,20,3251
13/05/2020,Utrecht,26,Ziekenhuisopname,0,847
14/05/2020,Utrecht,26,Overleden,2,386
14/05/2020,Utrecht,26,Totaal,21,3272
14/05/2020,Utrecht,26,Ziekenhuisopname,0,847
15/05/2020,Utrecht,26,Overleden,1,387
15/05/2020,Utrecht,26,Totaal,14,3286
15/05/2020,Utrecht,26,Ziekenhuisopname,3,850
16/05/2020,Utrecht,26,Overleden,2,389
16/05/2020,Utrecht,26,Totaal,25,3311
16/05/2020,Utrecht,26,Ziekenhuisopname,0,850
17/05/2020,Utrecht,26,Overleden,2,391
17/05/2020,Utrecht,26,Totaal,16,3327
17/05/2020,Utrecht,26,Ziekenhuisopname,-1,849
18/05/2020,Utrecht,26,Overleden,0,391
18/05/2020,Utrecht,26,Totaal,17,3344
18/05/2020,Utrecht,26,Ziekenhuisopname,0,849
19/05/2020,Utrecht,26,Overleden,1,392
19/05/2020,Utrecht,26,Totaal,10,3354
19/05/2020,Utrecht,26,Ziekenhuisopname,4,853
20/05/2020,Utrecht,26,Overleden,3,395
20/05/2020,Utrecht,26,Totaal,18,3372
20/05/2020,Utrecht,26,Ziekenhuisopname,1,854
21/05/2020,Utrecht,26,Overleden,1,396
21/05/2020,Utrecht,26,Totaal,25,3397
21/05/2020,Utrecht,26,Ziekenhuisopname,1,855
22/05/2020,Utrecht,26,Overleden,1,397
22/05/2020,Utrecht,26,Totaal,23,3420
22/05/2020,Utrecht,26,Ziekenhuisopname,0,855
23/05/2020,Utrecht,26,Overleden,2,399
23/05/2020,Utrecht,26,Totaal,20,3440
23/05/2020,Utrecht,26,Ziekenhuisopname,0,855
24/05/2020,Utrecht,26,Overleden,1,400
24/05/2020,Utrecht,26,Totaal,19,3459
24/05/2020,Utrecht,26,Ziekenhuisopname,1,856
25/05/2020,Utrecht,26,Overleden,2,402
25/05/2020,Utrecht,26,Totaal,20,3479
25/05/2020,Utrecht,26,Ziekenhuisopname,3,859
26/05/2020,Utrecht,26,Overleden,0,402
26/05/2020,Utrecht,26,Totaal,11,3490
26/05/2020,Utrecht,26,Ziekenhuisopname,2,861
27/05/2020,Utrecht,26,Overleden,0,402
27/05/2020,Utrecht,26,Totaal,24,3514
27/05/2020,Utrecht,26,Ziekenhuisopname,1,862
28/05/2020,Utrecht,26,Overleden,3,405
28/05/2020,Utrecht,26,Totaal,21,3535
28/05/2020,Utrecht,26,Ziekenhuisopname,1,863
29/05/2020,Utrecht,26,Overleden,3,408
29/05/2020,Utrecht,26,Totaal,23,3558
29/05/2020,Utrecht,26,Ziekenhuisopname,2,865
30/05/2020,Utrecht,26,Overleden,2,410
30/05/2020,Utrecht,26,Totaal,13,3571
30/05/2020,Utrecht,26,Ziekenhuisopname,0,865
31/05/2020,Utrecht,26,Overleden,0,410
31/05/2020,Utrecht,26,Totaal,37,3608
31/05/2020,Utrecht,26,Ziekenhuisopname,0,865
01/06/2020,Utrecht,26,Overleden,3,413
01/06/2020,Utrecht,26,Totaal,16,3624
01/06/2020,Utrecht,26,Ziekenhuisopname,1,866
02/06/2020,Utrecht,26,Overleden,0,413
02/06/2020,Utrecht,26,Totaal,21,3645
02/06/2020,Utrecht,26,Ziekenhuisopname,1,867
03/06/2020,Utrecht,26,Overleden,1,414
03/06/2020,Utrecht,26,Totaal,13,3658
03/06/2020,Utrecht,26,Ziekenhuisopname,1,868
04/06/2020,Utrecht,26,Overleden,1,415
04/06/2020,Utrecht,26,Totaal,30,3688
04/06/2020,Utrecht,26,Ziekenhuisopname,0,868
05/06/2020,Utrecht,26,Overleden,3,418
05/06/2020,Utrecht,26,Totaal,27,3715
05/06/2020,Utrecht,26,Ziekenhuisopname,0,868
06/06/2020,Utrecht,26,Overleden,0,418
06/06/2020,Utrecht,26,Totaal,18,3733
06/06/2020,Utrecht,26,Ziekenhuisopname,0,868
07/06/2020,Utrecht,26,Overleden,1,419
07/06/2020,Utrecht,26,Totaal,19,3752
07/06/2020,Utrecht,26,Ziekenhuisopname,0,868
08/06/2020,Utrecht,26,Overleden,0,419
08/06/2020,Utrecht,26,Totaal,13,3765
08/06/2020,Utrecht,26,Ziekenhuisopname,2,870
09/06/2020,Utrecht,26,Overleden,0,419
09/06/2020,Utrecht,26,Totaal,17,3782
09/06/2020,Utrecht,26,Ziekenhuisopname,0,870
10/06/2020,Utrecht,26,Overleden,0,419
10/06/2020,Utrecht,26,Totaal,23,3805
10/06/2020,Utrecht,26,Ziekenhuisopname,1,871
11/06/2020,Utrecht,26,Overleden,2,421
11/06/2020,Utrecht,26,Totaal,14,3819
11/06/2020,Utrecht,26,Ziekenhuisopname,0,871
12/06/2020,Utrecht,26,Overleden,2,423
12/06/2020,Utrecht,26,Totaal,21,3840
12/06/2020,Utrecht,26,Ziekenhuisopname,1,872
13/06/2020,Utrecht,26,Overleden,0,423
13/06/2020,Utrecht,26,Totaal,10,3850
13/06/2020,Utrecht,26,Ziekenhuisopname,3,875
14/06/2020,Utrecht,26,Overleden,0,423
14/06/2020,Utrecht,26,Totaal,12,3862
14/06/2020,Utrecht,26,Ziekenhuisopname,-1,874
15/06/2020,Utrecht,26,Overleden,1,424
15/06/2020,Utrecht,26,Totaal,17,3879
15/06/2020,Utrecht,26,Ziekenhuisopname,1,875
16/06/2020,Utrecht,26,Overleden,0,424
16/06/2020,Utrecht,26,Totaal,18,3897
16/06/2020,Utrecht,26,Ziekenhuisopname,0,875
17/06/2020,Utrecht,26,Overleden,0,424
17/06/2020,Utrecht,26,Totaal,12,3909
17/06/2020,Utrecht,26,Ziekenhuisopname,0,875
18/06/2020,Utrecht,26,Overleden,0,424
18/06/2020,Utrecht,26,Totaal,3,3912
18/06/2020,Utrecht,26,Ziekenhuisopname,0,875
19/06/2020,Utrecht,26,Overleden,0,424
19/06/2020,Utrecht,26,Totaal,8,3920
19/06/2020,Utrecht,26,Ziekenhuisopname,3,878
20/06/2020,Utrecht,26,Overleden,0,424
20/06/2020,Utrecht,26,Totaal,8,3928
